id,ddG_INPS3D,url
264R_255F,-2.185095,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=10a9aaaa-0978-4d19-9d79-1397602df48c
302R_303F,0.28692,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=deeece95-a66e-49e6-8337-37c73284dec1
71R_72F,-0.4330415,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b61051c8-2a0c-4997-aef5-b5951f591456
244R_241F,-0.6395015,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=af066ab6-7850-4e44-aac8-8914be01b518
284R_281F,-0.2964125,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4fc81ea8-670d-4aee-a986-e74bef1846fa
119R_120F,-0.5865545,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9e932e91-24b0-497f-a7e5-e7224915fcd1
73R_75F,0.069645,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7dea8d76-20ad-41b6-8d89-51aabb0c0353
90R_89F,0.026827,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=325144fc-b9e4-419a-9e26-451047f84342
174R_180F,0.0831675,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=66c98386-43f2-467b-b8f4-8d58efd4c764
202R_201F,-0.0694655,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a1c6ccd2-54fb-478e-81e6-1b4c954a655c
180R_177F,-0.081376,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=21f1fe6d-e0f3-4785-9a1a-4f9bc8160510
70R_74F,-1.013665,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=01b0755b-582b-4304-84e2-1a1849e04a9f
201R_205F,0.3269935,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9f334a4b-a3f8-413f-b7b0-4dd654671489
225R_224F,0.22864315,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=aad2656c-9c8d-46ca-93ab-653a6d3a0e86
227R_225F,-0.2315413,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6ac3f1ef-187e-47a8-bd2a-4c872dfddf71
172R_176F,-0.08483535,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=112c2e19-1179-4ca1-8306-2ff7adaf68ef
197R_204F,-0.4835445,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7357af3f-a887-4adf-892f-2e79ef803a5b
219R_223F,0.0446035,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0e9c12a1-9e17-4265-903e-9ed4900ca9f4
198R_204F,-0.217901,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=83e8ff86-75d4-4028-9231-4a83ecea4035
74R_79F,-0.1668495,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b0b0bcc0-561f-4868-9fac-32a0d7eac973
220R_223F,-0.0372365,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fcad2e3c-7b29-46fe-ab0c-26bc658cf489
171R_176F,-0.3695415,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=45810d15-056f-4b3c-8350-10e98eef0458
196R_204F,-0.403082,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=52435221-d30e-4391-a2b7-13d10e2dcc61
217R_223F,-0.360529,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=67a81ccb-03cf-4c43-bc31-385acb6718cf
258R_266F,1.344205,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=dcfc6592-2daa-4b4a-b938-98d2c76801fb
171R_175F,-0.286702,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=64a928ad-1adf-453e-9bb0-648922f21196
196R_203F,-0.364461,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=93f4335a-8585-4454-ae28-4177db460921
217R_218F,-0.2969105,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c02ca75e-9ebc-45af-ac85-877ef681ce01
323R_322F,0.1871285,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7d34c1bf-49ee-45e6-97b2-a34d8736e112
193R_191F,-1.9005,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=75a710f0-f991-4703-bac5-9426e013e388
209R_208F,-1.84746,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5a8547e5-444e-4d94-9100-2b2bae7d0873
198R_200F,0.1655215,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c007b619-215d-4f0d-8cbf-f790b53e10a5
216R_215F,-1.583,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a3597224-e44e-477d-ab66-4f82836ee339
220R_222F,0.3547195,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ddc8e111-7465-4db0-8bfd-9bd9c620d57f
261R_257F,-0.7291522,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ab21c212-5cef-41a4-aa43-d08bcecc2c96
37R_38F,0.898359,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4ab5deac-8494-40f5-bc5f-dad7a12f4def
156R_155F,0.194426,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=06217fe9-308a-4a72-b557-d017045ee44f
177R_173F,-0.31774495,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1ed8f686-7936-47cd-96f8-7e84360dfb02
157R_155F,-1.3029615,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=39978aa0-d95a-4f2c-b93d-43eb565f475a
205R_206F,-0.2595566,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b8fb9f5f-2c28-40bb-bb60-71725d923f96
235R_237F,-0.2306735,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2e657422-baa7-4e4c-891d-1351a0553b78
116R_114F,-1.088759,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=88b59481-ba02-4a20-94d9-c6c6aaa95bf2
311R_310F,-0.348856,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7e3d45cd-91e4-4d35-af36-5f31ee6b0e8c
174R_177F,-0.05312435,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f9944871-316c-48fb-9b7b-aace633631c4
202R_205F,0.05537295,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=22ae12cd-82ac-4dc2-a139-d166b7be21c1
227R_224F,-0.2645255,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9a963c61-d758-4695-a681-992c70f71af8
265R_262F,-0.7679685,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=735d0f23-5812-4ad0-b68e-d97ca1b2e81a
175R_178F,0.747184,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4f318349-80f3-46b3-ba75-f129cba6ab2a
203R_199F,0.07950503,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5be2211d-8d76-4042-b4bb-d54e1325fa69
71R_80F,-0.1617305,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=76a3af0d-15b5-4573-84d7-405505226dd6
53R_54F,1.0882495,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fc88334a-d7a5-4725-9c54-46153b5c00bb
91R_92F,0.3688055,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1e26e029-d5f6-4cc3-a383-02fcc14a07de
218R_221F,-0.18566175,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2026cb4c-0538-4f45-b556-4ad730963f8b
278R_281F,-0.599129,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=55973a0a-32d6-4f21-902b-82425e9e5569
263R_258F,-1.054161,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=5b8b1432-2fbb-47f7-9d55-37a0dd34cb36
265R_258F,-2.70371,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d55d2773-65d6-4114-b9c1-27734fb724fd
174R_172F,-0.699322,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=344f8d79-a6af-4a81-96a3-5adf9f93c8a5
202R_197F,-0.2574335,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4e77ba12-d678-48c3-9858-52fbc64e5a20
227R_219F,-1.1990485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1e80cef9-1a6b-4938-b5f9-f49bb0189e23
300R_296F,-0.770792,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e0dd057b-09d4-4e84-87a2-4319c44c7327
257R_265F,0.664023,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=29e8f713-468c-45de-b458-4a3bd6829039
258R_262F,0.4332575,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fa98d7f0-7d2f-4c86-be40-25c846a51af3
78R_76F,-0.319418,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9c725d56-401b-4531-acec-40715f39f24a
258R_254F,0.6294225,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ffb56d15-778a-4478-9d8d-fca37d801291
318R_319F,0.630855,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=34f4ea73-2165-49c3-af98-36daa50bc661
89R_88F,-0.2113945,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cef6bc0c-1645-4755-99df-eef1e2c6906c
177R_172F,-0.3795217,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6cb3f972-0889-48ab-b828-d2bbec320788
205R_197F,-0.1461662,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3bfd9f75-26df-418d-8e0d-0a793125f314
224R_219F,-0.448860165,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=69bbc042-4a55-4b47-b4f3-f32e7e8a6258
89R_91F,0.03267895,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=068857db-0248-4c60-836f-8b3373295ef7
135R_136F,0.14223085,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=48c87564-a9b8-4096-940b-d78399393d63
304R_297F,0.362849,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f43c3a49-7a1a-4038-8e28-ccfcfeab7d94
308R_309F,0.59936295,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f5cfece2-d9ba-46c5-aa20-892139c27df9
72R_80F,0.662784,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=86b54e24-b1cc-4456-acb8-654c5b1e4e7a
120R_121F,-0.797627,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=08a131b9-63be-4c80-83ce-c7fa99f55870
174R_173F,-0.6496205,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e680d17e-4b68-4502-b566-b61b0feb21b7
202R_206F,-0.522862,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a0155d04-b6b3-4544-8081-efc4d4bdcc2e
173R_175F,-0.12601295,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=13512a34-f74d-4d3b-a90d-3f71c3c29282
206R_203F,-0.097180275,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=204dd74e-d03f-413e-adb2-0f9ff5e12986
70R_79F,-0.663948,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1f0a0b9f-0249-4de4-8ef4-09eed288b6d9
2R_3F,0.148682,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3abdc82b-b14a-4aa6-a4b5-06f6969af7d3
282R_278F,0.175892,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2b0093bc-97de-4ff5-a30d-a6f133566aff
303R_300F,0.609035,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2da558e8-ea41-4ba2-9232-7b313649237d
180R_172F,-0.9423325,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ad6e0c64-8da0-41db-ba47-b27edc9c82f7
201R_197F,0.08927425,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d02d2c32-c5c0-4ae9-b0ed-4e99d4f38203
225R_219F,-0.8551285,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d03c9a76-543d-4428-a23a-f04c99e5ff37
309R_311F,-0.704727,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7bbf4478-f36e-4bc4-b88b-247ee52f21de
263R_260F,-0.1389615,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fcbb8281-4e6b-43fe-9e15-ed0c6e3a4c8f
169R_170F,-0.2562245,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4611b804-c34d-4899-89b2-c2208abbdd15
303R_305F,0.408965,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=af6e5343-8d4a-48fe-8d6d-a2e739b0ece1
74R_70F,0.297127,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4fdf5513-0cc3-486d-9ec6-7f0e57aa9520
280R_283F,-0.07063875,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c8205786-967b-4f6d-9847-357081b268c0
179R_178F,0.0888885,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0e548d5f-b5e5-4b66-93d1-f66dbdb38dc1
200R_199F,0.066585,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=383f3d0c-715e-4d37-baf4-1f29ef6daefd
222R_221F,0.0060005,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c4e0b599-63c2-4efc-916d-d6b45d31511e
283R_281F,-0.132455,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=85dad9c8-d1de-4072-acc5-fadfa89f5a14
270R_269F,0.1713915,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b0322c12-be0d-4472-82ff-332d5a137c7e
258R_264F,1.821965,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7c814510-ae5a-4c25-a854-ac75566fa7ba
161R_165F,0.2962665,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3dee4670-db6e-4b7b-86ae-69d4c19d06e0
88R_93F,-0.43351975,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e5d63408-21fa-4e61-b199-5de4d3dd2627
261R_259F,0.045884,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0bea4fd0-6eb5-43ad-9802-16d0fb68b8d2
256R_261F,-1.3383,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=bc5be346-474d-47eb-9052-cef0f6bf1123
262R_261F,-1.1907935,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=45701e6d-18f9-4a6d-a867-367aceed6883
293R_305F,0.026802,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=73f793d9-350d-4256-94fb-6591f26eb316
293R_301F,0.0451605,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b6757759-383f-4c06-9929-5d6d16cbf95b
297R_295F,-0.5224755,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e47270d9-3966-410f-b0b5-4940c0298ddf
268R_270F,-1.02832,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=63c9f56e-2684-40e5-967b-4215caa775ae
299R_295F,-0.448311,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=54f7b11d-f3e5-4935-9a1c-243086df4e66
75R_78F,-0.5343375,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=500603da-235e-4bcf-a421-f0f2905ae0be
1R_3F,-0.453451,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=cee8c23a-f379-41bc-9aed-a476f5549981
79R_78F,-0.374156,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2556bc65-0b0b-4462-83ab-83867d288a93
255R_262F,0.029411,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0b4ea0c3-5f17-4b5f-883e-fa35b8de51ed
80R_78F,-0.716434,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=abd4aeb6-fc4b-4c72-9a26-a18751820d5a
77R_79F,-0.741989,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=38818e59-6bf1-47ae-a58b-59d699f19476
304R_295F,-0.567247,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a44c60e9-7ca8-481e-a50f-a22ef1be7b81
155R_156F,-1.716755,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ebd8d2fe-8710-44ef-9f2f-2bc25b127a19
284R_279F,-1.014869,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=37f8683e-73fa-4149-9ce7-518111381954
156R_157F,0.894249,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=40cfd4f5-d158-44b0-8df1-6f4811b68255
197R_198F,-1.0908175,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3bd86b73-756d-4f31-9d40-25ca96ded071
219R_220F,-0.288214,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=099d5262-d572-4830-a314-b2d5a6946380
266R_265F,-1.0270455,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7b42a6c7-568c-4a02-8345-19f26cc30b58
279R_280F,0.106051,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=db5bc9d3-bbb5-40f5-8f5f-18c642026ba5
254R_261F,-1.115994,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=d2343886-320b-4a56-a42e-e197e770da5f
325R_324F,-1.458825,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=fb46411e-26d1-447e-9124-33dc05a3c80d
258R_256F,0.701604,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=23dd05a5-7854-4cb1-9f01-27b637589e3b
305R_301F,-0.1994925,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6f833382-b36d-45db-b3d6-14c3b6ecd280
75R_73F,-0.3624755,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ba7770f0-f190-4668-96f8-c3fce137f42a
254R_256F,-0.2235765,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=36f23865-16b9-421b-939a-de67e7e11040
260R_263F,-1.261875,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0fe285ea-8753-4f1f-a6d2-35948f0fd186
71R_73F,-0.4953915,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4906ccd4-3e93-4e83-b79c-7c9e058b65c0
266R_262F,-1.258056,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a2c145c2-4a7c-4a92-b338-2a8b412eb5de
264R_262F,-1.2783155,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=705e7e05-fcca-4474-9fe5-14b46e415cc9
72R_71F,0.5616485,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=4659b7de-2590-4b0b-825f-2e8ac970472c
59R_58F,-0.4395405,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=15c0e020-aca3-422a-9e9d-9b4ffc0a25d4
73R_71F,0.483072,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7894ae72-f628-468f-98d5-edaa4bcfe8f4
93R_88F,-0.3115155,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=896141d5-8df7-41e5-840d-00688b71c5bb
165R_161F,-1.1396345,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8c58740a-4a88-4d48-9907-5ec112b97534
305R_293F,-0.85218,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ef66c643-da6d-4a31-aebc-158c4dc42e1d
323R_321F,-0.8869545,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6569d692-02a2-4450-92cd-417d369358d3
255R_265F,1.07066,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=50b42c2e-9e38-431c-a6cc-5a93c4d16d71
177R_178F,0.416341,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=1923da9e-4011-4323-b1bb-a547eb3ac680
205R_199F,0.2006695,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0199026f-57d7-48e2-932c-e71e392a9815
224R_221F,0.232755,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=031b19c3-314d-4a2f-9f4f-223da5386ea2
174R_178F,0.206697,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8340ba8d-fd87-4a13-bac7-adf6e9b3e02a
202R_199F,-0.2665915,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=53069d9a-989b-44c4-a520-eef4718c1222
227R_221F,-0.485296,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=482a9815-6584-4c42-9d39-7ae19159900a
297R_299F,-0.32926575,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=11ff5025-6570-4363-a30b-6c886233355b
255R_264F,1.515905,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e9272cec-0c2b-425e-ae9a-d3f35194ad5f
166R_167F,0.5291585,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=018e32ea-3843-4de4-989e-ba5edec45530
71R_78F,-0.8288265,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8fc0c8a1-34f1-48ae-8987-1a8cb5bb8229
118R_121F,-1.121259,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e2e062aa-85dd-45ba-a060-ddf037a736e5
192R_193F,1.99575,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=ce11b2b3-d32e-44cd-a70c-a05505b17870
43R_42F,-0.2499715,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=6388d23d-d217-47a6-bd40-2723a6b990f9
316R_315F,-0.0970885,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7929fa08-0aad-418e-9d5c-1181cc49f428
259R_265F,0.010774,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=073a05c2-4f34-4df2-b5ea-4f0faa64447a
262R_258F,-1.36517,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=95edcd80-ff40-4e2b-9797-fe459285086e
178R_175F,-0.939647,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=15b86807-5c37-416d-9df3-e374d8e636fe
199R_203F,-0.165409,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2701d19e-c144-430a-a5ca-d0c62e462b5f
221R_218F,-0.0097501,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=eab158c4-09d8-431d-bfbf-1df80814220a
256R_258F,-2.448205,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=8fc04208-1ea0-4756-af2b-0bfde6384efb
281R_278F,0.570366,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b44d0af0-b5df-447e-abf9-70c6ed2eeaff
322R_323F,-1.22891,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=9890d540-c4ac-4b42-85dc-a2f5d6fa836f
9R_10F,1.581146,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=dda69ea8-4b56-4505-9f29-92a04ee0548a
12R_13F,0.7710415,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=26626c3e-bb4e-45e6-950b-2e52279249cd
16R_17F,1.088137,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=26a6fc96-07b4-4ffc-b1fc-30e51c28f642
35R_36F,-2.375235,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=71974986-5515-4474-b071-2230f4773711
74R_76F,-0.1527296,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0b09c09e-6fb0-4638-a1d4-8f2ade04fe4f
182R_183F,0.267624,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2cc91064-bd67-4ae6-b302-7f4f9756fd53
188R_190F,0.97422,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=2c56dacc-3883-4002-be52-c8a784619f0e
191R_193F,1.0927345,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=a2702a26-d8b9-4db1-8359-9acf381ea3c9
208R_209F,0.996169,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=563b0202-43c8-40d3-ad19-496e29ac49ef
215R_216F,0.919788,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=3fc66fd5-cc9c-4933-b803-e043d677e42c
262R_255F,-1.3714735,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=7e7d4366-0039-4525-8b65-691ca5007070
256R_255F,-1.6992,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=725c1726-2946-472d-97ae-4844b70f2dbf
257R_255F,-0.8903685,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=c50fca0f-558d-4bd9-bea6-8453655dc53e
180R_171F,-0.9304475,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=f6247a2b-efb5-42a1-9c92-502992e9803f
201R_196F,-0.402134,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=00793fae-c726-44ed-805f-4e818d69339b
225R_217F,-0.374015,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=0d8f7ebb-1eaf-45f8-bc48-0913b42a279e
296R_302F,-0.204294,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=b720b99a-f41c-4d69-a01e-1c604a3687a9
121R_118F,-0.3999435,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=e1a00dec-2d85-4529-8aec-b0e48f2ee73e
254R_264F,0.7779295,https://inpsmd.biocomp.unibo.it/inpsSuite/default/display_results.html?jobid=95a88910-146d-4a47-a1c0-d130e982ace4
