id,ddG_PremPS,url
668,1.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017252974036726935
669,0.72,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017300807760136838
670,1.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017341211962742954
671,2.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017382265313700524
676,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073017512612536511120
678,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018072811684447061
679,1.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018131157390503184
680,1.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018173046430321206
684,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018245015814552013
685,1.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018303945894174028
686,2.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018345165843539606
687,-0.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018394133472170652
688,1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018472633076356048
689,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073018543442382118670
690,1.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019004823723217878
691,0.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019074938301349962
693,0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019153961729952222
695,1.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019232450010122485
696,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019273155363414615
698,2.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019340094634593314
699,2.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019383361654819864
701,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019423227955286539
702,-0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073019525650205651568
703,1.96,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020031249971921292
704,1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020081277574751319
705,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020124861927941758
706,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020174944225572784
707,0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020232063826725808
708,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020280167654175791
709,1.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020325999756574612
710,0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020375576716252650
711,1.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020425479963177757
713,0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020481084885924138
714,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073020543118621063192
715,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021001728467133062
716,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021063964259688251
717,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021104027059358614
718,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021143835273113495
719,0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021183560864102536
720,3.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021223903234823197
721,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021271285761634557
722,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021314895809813707
723,0.96,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021351003369142881
724,1.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021375605169684332
725,1.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021411968632823734
726,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021440497867590125
727,1.83,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021472973885891572
728,1.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021501421506315661
729,0.74,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021525948722351201
730,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021562246684867955
731,1.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073021591045270667803
732,0.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022031286928397613
733,1.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022055918634115113
734,1.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022091885735401552
735,1.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022150364512142190
736,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022204985160749537
737,0.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022260074259128045
738,0.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022314541064809663
739,-1.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022425361293938076
746,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022545829126819942
747,1.78,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073022574451091289628
748,0.75,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023025452355880887
749,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023084329614683174
750,0.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023131816464295546
751,0.91,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023182793767347440
752,0.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023233818414431236
753,2.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023281284939600586
754,1.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023332372568715797
755,1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023375835981284409
756,0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023430847922305934
757,0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023481556386072586
758,0.88,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023532747672911964
760,0.98,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073023581054293594997
761,1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100032671125377515
762,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100080437261705279
763,0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100131519781157026
764,0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100182536626624630
765,-0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100233725358395082
766,2.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100330283805473591
767,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021073100374965820357378
444,1.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107072764193414915
505,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107140999650420606
506,2.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107205013586947848
507,-0.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107280779905612142
511,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107370333450331323
560,2.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107511199477294300
563,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080107574172937304649
570,-0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108021147765246024
573,-0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108080582142245621
581,2.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108195845825930575
597,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/2021080108260741094791627/set_mutations
628,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108310886570792329
638,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108374354440462823
667,0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108450107812912357
673,1.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080108531219204994346
674,1.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109041388470827074
675,0.67,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109161505117703871
677,2.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109295999257117676
681,1.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109374310473741955
682,0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109405326335108190
683,1.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109450078045946128
692,0.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109484518624766193
694,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080109554674437940532
697,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080110053905877223480
700,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080110105293478410152
712,0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080110144282665124947
759,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080110184806512258082
525,0.56,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080810303644711912701
609,0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080810464525019856897
627,-0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080810532401015420990
672,1.84,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021080811000352360976754
