id,ddG_DynaMut2,url
91R_88F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572461165
302R_293F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572464035
179R_175F,0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572466787
200R_203F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572469422
222R_218F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572472249
263R_256F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572474909
283R_278F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572478866
119R_118F,-2.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572482611
76R_77F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572485406
78R_77F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257248819
168R_167F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572491038
89R_90F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572494976
295R_298F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572497794
261R_265F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572502257
28R_29F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572506018
32R_33F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572508609
46R_47F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572511425
92R_93F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572514292
164R_165F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572516926
266R_261F,-3.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572520572
295R_297F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572524365
264R_261F,-2.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572527152
310R_308F,-1.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572529991
177R_178F,1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572532955
205R_199F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572535932
224R_221F,0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572538569
174R_178F,0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572541274
202R_199F,0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572543921
227R_221F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572546804
297R_299F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572549605
255R_264F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572552466
166R_167F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572556237
71R_78F,-0.09,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
118R_121F,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572563194
192R_193F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572566137
43R_42F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572569158
316R_315F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572572152
259R_265F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572575328
262R_258F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572578984
178R_175F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572581948
199R_203F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257258457
221R_218F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572587202
256R_258F,-3.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572589827
281R_278F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572593776
322R_323F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572597644
303R_302F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572601421
76R_74F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572604259
78R_74F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572606891
70R_76F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572610132
255R_261F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257261277
258R_259F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257261670
75R_70F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572620477
170R_167F,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572623243
3R_2F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257262720
88R_89F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572634244
72R_78F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572637655
177R_179F,0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572641487
205R_200F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572644246
224R_222F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572646895
262R_263F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572649892
256R_263F,-2.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572652716
305R_296F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572655807
77R_71F,0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257265881
262R_260F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572661732
281R_284F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257266469
256R_260F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257266758
117R_119F,0.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572671342
263R_264F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572674175
172R_171F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572676925
197R_196F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572679755
219R_217F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572682612
198R_196F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572685225
220R_217F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572687898
260R_265F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572690667
176R_175F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257269460
204R_203F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572697472
223R_218F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572700345
266R_255F,-2.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572702968
296R_303F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257270583
78R_75F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572710434
259R_255F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572713171
89R_92F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572716008
254R_263F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572718866
261R_262F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572722833
295R_304F,0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572725907
260R_262F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572728846
75R_79F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572732619
260R_254F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257273551
80R_79F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572739049
91R_90F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572742992
293R_296F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572746702
79R_70F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572749513
160R_157F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572752291
206R_198F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572755993
80R_70F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572758844
282R_280F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572761677
121R_119F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572765337
1R_2F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572769671
294R_298F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572777601
172R_179F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572780668
197R_200F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572783196
219R_222F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572786185
279R_283F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257278907
113R_114F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572792126
260R_266F,1.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572796064
26R_28F,0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572799985
45R_46F,-1.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572802632
162R_164F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572805674
294R_304F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572808512
254R_258F,-1.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257281139
172R_174F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257281504
197R_202F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572817871
219R_227F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572820599
198R_202F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572823129
220R_227F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257282596
168R_170F,-2.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572828569
259R_257F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572831399
301R_293F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572834505
73R_77F,-1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572837333
264R_255F,-2.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572840212
302R_303F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572844158
71R_72F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572847871
244R_241F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572850516
284R_281F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572853316
119R_120F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257285622
73R_75F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572860236
90R_89F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572864209
174R_180F,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572868177
202R_201F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572870788
180R_177F,0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572873323
70R_74F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572875968
201R_205F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572878815
225R_224F,0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572881609
227R_225F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572884278
172R_176F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572887032
197R_204F,-0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572889899
219R_223F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572892789
198R_204F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572895846
74R_79F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572898714
220R_223F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572901546
171R_176F,0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572904342
196R_204F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572907161
217R_223F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572910002
258R_266F,-1.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572912851
171R_175F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572915909
196R_203F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572919202
217R_218F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572922102
323R_322F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572926056
193R_191F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572929192
209R_208F,-1.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572932383
198R_200F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572935429
216R_215F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572938449
220R_222F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257294097
261R_257F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572943827
37R_38F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572946873
156R_155F,-0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572949737
177R_173F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257295370
157R_155F,-2.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257295696
205R_206F,-0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572960865
235R_237F,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572963638
116R_114F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572966352
311R_310F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572970016
174R_177F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572973677
202R_205F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572976465
227R_224F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572979508
265R_262F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572982406
175R_178F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572985284
203R_199F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572987944
71R_80F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257299047
53R_54F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162572994387
91R_92F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257299830
218R_221F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573001136
278R_281F,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573003771
263R_258F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573007699
265R_258F,-2.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573011439
174R_172F,-1.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257301536
202R_197F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573018083
227R_219F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257302069
300R_296F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573023789
257R_265F,0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573027667
258R_262F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573030394
78R_76F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573036949
258R_254F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573039846
318R_319F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573043566
89R_88F,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257304742
177R_172F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573051087
205R_197F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573053694
224R_219F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573056328
89R_91F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573058859
135R_136F,0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573063043
304R_297F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162573067253
308R_309F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574568619
72R_80F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574572696
120R_121F,-2.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574577836
174R_173F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574582148
202R_206F,-0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574584964
173R_175F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574587682
206R_203F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574590256
70R_79F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574592795
2R_3F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574596013
282R_278F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574603023
303R_300F,0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574606945
180R_172F,-2.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574611384
201R_197F,-1.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574614449
225R_219F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574617728
309R_311F,-1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257462058
263R_260F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574624595
169R_170F,-1.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574628505
303R_305F,0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574632446
74R_70F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574635303
280R_283F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574638138
179R_178F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574641875
200R_199F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574644726
222R_221F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574647559
283R_281F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574650289
270R_269F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574713113
258R_264F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257471622
161R_165F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574719278
88R_93F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574722002
261R_259F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574725964
256R_261F,-1.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574729672
262R_261F,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574732633
293R_305F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574736843
293R_301F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574740654
297R_295F,1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574743898
268R_270F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574746831
299R_295F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574750848
75R_78F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574754933
1R_3F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574758865
79R_78F,-0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574766537
255R_262F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257477034
80R_78F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574773334
77R_79F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574776259
304R_295F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574779123
155R_156F,-1.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574783212
284R_279F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574786077
156R_157F,1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574788774
197R_198F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257479277
219R_220F,-1.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574795515
266R_265F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574798406
279R_280F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257480244
254R_261F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574806242
325R_324F,-1.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574810428
258R_256F,1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574813351
305R_301F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574816239
75R_73F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574820228
254R_256F,0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574824024
260R_263F,-1.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574827946
71R_73F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574831759
266R_262F,-2.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257483461
264R_262F,-2.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574838365
72R_71F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257484136
59R_58F,-1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574845086
73R_71F,0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574849031
93R_88F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574852773
165R_161F,-2.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574856503
305R_293F,-0.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574860269
323R_321F,1.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574862939
255R_265F,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574866812
9R_10F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257486971
12R_13F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257487239
16R_17F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574875051
35R_36F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574877611
74R_76F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574880436
182R_183F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574883454
188R_190F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574886091
191R_193F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574888632
208R_209F,-0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574891493
215R_216F,0.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574894484
262R_255F,-1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574897273
256R_255F,-2.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574900063
257R_255F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574903071
180R_171F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574905944
201R_196F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574908863
225R_217F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574911611
296R_302F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574914328
121R_118F,-1.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574916931
254R_264F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257492086
311R_308F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574924814
259R_266F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574928583
260R_258F,-1.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574931436
236R_237F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574935473
265R_257F,-2.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574938309
175R_180F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574942316
177R_174F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574945354
203R_201F,-0.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574948661
205R_202F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574951289
218R_225F,-0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574954077
224R_227F,0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574956966
236R_235F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574959652
259R_262F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574962661
264R_265F,-1.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574965558
71R_77F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574969525
308R_311F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574973448
174R_171F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574977349
202R_196F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574980183
227R_217F,0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574982762
79R_73F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574985655
282R_284F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574989078
180R_179F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574991925
80R_73F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574994443
201R_200F,0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574997194
90R_93F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162574999858
225R_222F,0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575002925
77R_70F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575005751
27R_29F,-1.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575008421
163R_165F,-1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575011268
263R_261F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257501414
283R_284F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575017248
300R_305F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575020114
300R_301F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257502298
176R_178F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575026786
196R_198F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575029416
204R_199F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257503200
180R_178F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575035089
201R_199F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257503795
179R_177F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575040986
200R_205F,0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575043793
217R_220F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575046457
222R_224F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575049262
