id,ddG_DynaMut2,url
190R_189F,-3.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266070082
91R_88F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660703745
302R_293F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660706659
179R_175F,0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660709585
200R_203F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660712498
222R_218F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660715733
263R_256F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660719135
283R_278F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660722022
119R_118F,-2.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660725166
76R_77F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660728328
78R_77F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660731244
168R_167F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660734674
89R_90F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660738071
295R_298F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266074124
261R_265F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660744152
28R_29F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660747312
32R_33F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660749973
46R_47F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660752679
92R_93F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266075586
164R_165F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660758801
266R_261F,-3.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660762174
295R_297F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660765411
264R_261F,-2.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660768579
310R_308F,-1.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266077150
177R_178F,1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660774422
205R_199F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660777327
224R_221F,0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660780485
174R_178F,0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660783278
202R_199F,0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660786421
227R_221F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660789366
297R_299F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660792587
255R_264F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660795519
166R_167F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660798787
71R_78F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660801709
118R_121F,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266080483
192R_193F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660808041
43R_42F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660810975
316R_315F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660813899
259R_265F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660817277
262R_258F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660820848
178R_175F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660824022
199R_203F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660826936
221R_218F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660830114
256R_258F,-3.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660833024
281R_278F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660836015
322R_323F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660839744
303R_302F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660842936
76R_74F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660846126
78R_74F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660849067
70R_76F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660852016
255R_261F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660854908
258R_259F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266085811
75R_70F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660861005
170R_167F,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660863962
3R_2F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660866882
88R_89F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266087435
72R_78F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660877041
177R_179F,0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660879957
205R_200F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660882826
224R_222F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660885955
262R_263F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660888873
256R_263F,-2.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660892042
305R_296F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660895944
77R_71F,0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660898644
262R_260F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660902985
281R_284F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660906163
256R_260F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660909076
117R_119F,0.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660912008
263R_264F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660915139
172R_171F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660918081
197R_196F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660920756
219R_217F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660923682
198R_196F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266092636
220R_217F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660929316
260R_265F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660932212
176R_175F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660936061
204R_203F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660938991
223R_218F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660941672
266R_255F,-2.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266094434
296R_303F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266094831
78R_75F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660951232
259R_255F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660955077
89R_92F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660959174
254R_263F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660962188
261R_262F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660966398
295R_304F,0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266097021
260R_262F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266097314
75R_79F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660976978
260R_254F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660979709
80R_79F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660983545
91R_90F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660986342
293R_296F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266098924
79R_70F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660992185
160R_157F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162660994887
206R_198F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266099871
80R_70F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661001507
282R_280F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661004211
121R_119F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266100718
1R_2F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266101100
294R_298F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661018682
172R_179F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661021446
197R_200F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661024169
219R_222F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266102715
279R_283F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661029841
113R_114F,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661032562
260R_266F,1.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661036384
26R_28F,0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661040257
45R_46F,-1.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661042993
162R_164F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661045683
294R_304F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661049499
254R_258F,-1.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661052334
172R_174F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661055527
197R_202F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661058444
219R_227F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661061457
198R_202F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661064221
220R_227F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266106737
168R_170F,-2.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661070058
259R_257F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661074075
301R_293F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266107799
73R_77F,-1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661080998
264R_255F,-2.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661083855
302R_303F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661088141
71R_72F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661090934
244R_241F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661094448
284R_281F,0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661098246
119R_120F,-1.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661101175
73R_75F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661105268
90R_89F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661107976
174R_180F,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661110685
202R_201F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661113397
180R_177F,0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661116359
70R_74F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661119283
201R_205F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661121997
225R_224F,0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661125131
227R_225F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661127855
172R_176F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661130552
197R_204F,-0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661133433
219R_223F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661136116
198R_204F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266113880
74R_79F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661141688
220R_223F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661144433
171R_176F,0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661147163
196R_204F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661149806
217R_223F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661152472
258R_266F,-1.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661155123
171R_175F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661159121
196R_203F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661161807
217R_218F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661164692
323R_322F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661167581
193R_191F,-2.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661171413
209R_208F,-1.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661174401
198R_200F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661177381
216R_215F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661180269
220R_222F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661182936
261R_257F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661185825
37R_38F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661190064
156R_155F,-0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661192734
177R_173F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266119542
157R_155F,-2.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661198093
205R_206F,-0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661201918
235R_237F,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661204587
116R_114F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661207562
311R_310F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661211421
174R_177F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266121525
202R_205F,0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661217914
227R_224F,0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661220603
265R_262F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661223295
175R_178F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661226279
203R_199F,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661228963
71R_80F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661232372
53R_54F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661235266
91R_92F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661238151
218R_221F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661241065
278R_281F,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661243824
263R_258F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266124684
265R_258F,-2.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661249739
174R_172F,-1.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661253035
202R_197F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661255925
227R_219F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661258617
300R_296F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661261272
257R_265F,0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266126398
258R_262F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661267761
78R_76F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661271547
258R_254F,-0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661274635
318R_319F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661278583
89R_88F,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661281579
177R_172F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661284369
205R_197F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661287257
224R_219F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661289929
89R_91F,-0.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661292871
135R_136F,0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661295805
304R_297F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661298513
308R_309F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661302336
72R_80F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661305271
120R_121F,-2.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661308563
174R_173F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661311679
202R_206F,-0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661314355
173R_175F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661317269
206R_203F,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661320225
70R_79F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661322951
2R_3F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661326704
282R_278F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661334156
303R_300F,0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661336808
180R_172F,-2.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661339705
201R_197F,-1.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661342824
225R_219F,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661345472
309R_311F,-1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661348337
263R_260F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661352409
169R_170F,-1.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661356404
303R_305F,0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661359236
74R_70F,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661362423
280R_283F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661365131
179R_178F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661368027
200R_199F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661370687
222R_221F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661373348
283R_281F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661376527
270R_269F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266138034
258R_264F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266138324
161R_165F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661387068
88R_93F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266139108
261R_259F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661394026
256R_261F,-1.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661396927
262R_261F,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661399881
293R_305F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661402985
293R_301F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661405898
297R_295F,1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661409042
268R_270F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661412443
299R_295F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661415612
75R_78F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661419393
1R_3F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661422305
79R_78F,-0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266142975
255R_262F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661432699
80R_78F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661436456
77R_79F,0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661440375
304R_295F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266144309
155R_156F,-1.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661447107
284R_279F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661450013
156R_157F,1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661454055
197R_198F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661457013
219R_220F,-1.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661460026
266R_265F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661463127
279R_280F,-1.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661466041
254R_261F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661468951
325R_324F,-1.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661472948
258R_256F,1.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661475864
305R_301F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661479923
75R_73F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661482842
254R_256F,0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266148686
260R_263F,-1.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661489756
71R_73F,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661492735
266R_262F,-2.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661495645
264R_262F,-2.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661499509
72R_71F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661503323
59R_58F,-1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266150650
73R_71F,0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661510272
93R_88F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661513183
165R_161F,-2.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661515984
305R_293F,-0.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661518912
323R_321F,1.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661521812
255R_265F,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661525811
9R_10F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661529833
12R_13F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661532751
16R_17F,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661535656
35R_36F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266153856
74R_76F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661541255
182R_183F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661545025
188R_190F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661547966
191R_193F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661550985
208R_209F,-0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661553712
215R_216F,0.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661556671
262R_255F,-1.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661559348
256R_255F,-2.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661563178
257R_255F,-1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661566069
180R_171F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661569206
201R_196F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661571921
225R_217F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661574703
296R_302F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661577644
121R_118F,-1.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661580542
254R_264F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266158438
311R_308F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661588256
259R_266F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661592332
260R_258F,-1.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661595213
236R_237F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266159838
265R_257F,-2.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661601478
175R_180F,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266160555
177R_174F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661608292
203R_201F,-0.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661611019
205R_202F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661613958
218R_225F,-0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661616922
224R_227F,0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661619628
236R_235F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661622599
259R_262F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661625301
264R_265F,-1.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266162931
71R_77F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661632515
308R_311F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661635687
174R_171F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661639377
202R_196F,-0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661642039
227R_217F,0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661644944
79R_73F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661647849
282R_284F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661651043
180R_179F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661654072
80R_73F,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661656758
201R_200F,0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266165951
90R_93F,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661662165
225R_222F,0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661664854
77R_70F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661667565
27R_29F,-1.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661670267
163R_165F,-1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661672946
263R_261F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661676983
283R_284F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661680789
300R_305F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661684816
300R_301F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661687745
176R_178F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661690747
196R_198F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661693944
204R_199F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266169688
180R_178F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661699825
201R_199F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661702719
179R_177F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661705665
200R_205F,0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661708581
